부처명,번호,사업명,페이지_시작,페이지_끝,총괄표_찾음,총괄표_라인번호,has_추경,has_요구,서브앵커_라인,수집라인,추출숫자,숫자개수,매핑방법,budget_2024,budget_2025,budget_2025_sup,budget_2026_req,budget_2026,change_amount,change_rate,총괄표_원문,fallback_표구조
산업통상부,445,지식서비스산업기술개발(R&D),4358,4382,True,76,True,True,78.0,"기술개발 | 24,077 | 13,950 | 13,950 | 21,950 | 12,550 | △1,400 | △10.0","24,077 | 13,950 | 13,950 | 21,950 | 12,550 | △1,400 | △10.0",7,7열(1차(break)),24077.0,13950.0,13950.0,21950.0,12550.0,-1400.0,-10.0,"- 4358 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
요구안
확정(B)
(B-A)/A
지식서비스산업
기술개발
24,077
13,950
13,950
21,950
12,550
△1,400
△10.0
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
- (세부사업 : 지식서비스산업기술개발) 지식서비스산업 핵심기술개발을 통해 제조업이
직면한 문제를 해결하고 제조-서비스 융합기술 개발을 통한 新서비스산업 창출
- (내역사업 1 : 서비스핵심기술개발) 서비스요소기술을 기반으로 수요자 관점의 제조
전환, 제조업이 직면한 문제(생산성·효율성 감소, 숙련기술 단절 등) 해결 등 고부가
가치를 창출하여 제조 기술경쟁력 및 시장경쟁력 회복
- (내역사업 2 : 서비스산업융합고도화) 첨단기술을 활용한 기존서비스 고도화 및 산업·
기술간 융합 서비스 모델 발굴, 新서비스 수요급증에 대응한 서비스 개발 지원
2024
2025(2025.12월말)
2026
예산
예산액
(추경)",
산업통상부,446,지역거점AX혁신기술개발(R&D),4383,4399,True,90,True,True,92.0,"기술개발(R&D) | - | - | - | 20,400 | 6,800 | 6,800 | 순증","DASH | DASH | DASH | 20,400 | 6,800 | 6,800 | 순증",7,7열(1차(break)),,,,20400.0,6800.0,6800.0,,"- 4383 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
요구안
확정(B)
(B-A)/A
지역거점AX혁신
기술개발(R&D)
-
-
-
20,400
6,800
6,800
순증
□기능별(내역사업별), 목별 예산안 내역
(단위: 백만원)
2024
2025(2025.12월말)
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액
집행액",
산업통상부,447,지역전략산업기반고도화(R&D),4400,4412,True,84,True,True,86.0,"고도화(R&D) | - | - | - | 11,000 | 11,000 | 11,000 | 순증","DASH | DASH | DASH | 11,000 | 11,000 | 11,000 | 순증",7,7열(1차(break)),,,,11000.0,11000.0,11000.0,,"- 4400 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
요구안
확정(B)
(B-A)/A
지역전략산업기반
고도화(R&D)
-
-
-
11,000
11,000
11,000
순증
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
- (지역전략산업기반고도화) 지역의 제조생산성 약화 및 유럽의 탄소무역조정제도 등 
규제에 대응하기 위해 지역 주력산업의 디지털전환(DX), 청정생산(GX) 인프라 고도화 
및 연계협력 네트워크 마련으로 지역경제 활성화
    * WTO(1995) 출범이후 인프라 간접지원을 통해 제품 생산단가 절감 지원
2024
2025(2025.12월말)
2026
예산
예산액
(추경)
예산
현액
집행액",
산업통상부,448,철강·금속 인공지능전환(AX) 실증센터 구축,4413,4419,True,75,True,True,77.0,"철강·금속AX실증 | 센터구축 | - | - | - | 2,800 | 2,800 | 2,800 | 순증","DASH | DASH | DASH | 2,800 | 2,800 | 2,800 | 순증",7,7열(1차(break)),,,,2800.0,2800.0,2800.0,,"주소영 실장
02-6009-3640
가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
요구안
확정(B)
(B-A)/A
철강·금속AX실증
센터구축
-
-
-
2,800
2,800
2,800
순증
- 4413 -

□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
ㅇ (목적) 철강·금속 제조 및 가공산업 AX 내재화 실현을 위한 AX 종합지원센터 및 실증 
인프라 구축
ㅇ (내용) 실증 기반 철강·금속 산업 AX 종합지원센터 구축
- 철강·금속 제조 및 가공 산업 AX 지원 통합 인프라 구축
- 디지털트윈 기반 AX 실증 인프라 통합관제실 구축ㆍ운영
- 철강·금속 제조 및 가공 기업 AX를 위한 표준 AI 모델 및 기업 맞춤형 AI 서비스 개발ㆍ지원
- 기업 AX 성숙도에 따른 단계별 기업지원을 통한 기업 AX 내재화 지원
2024
2025(2025.12월말)
2026
예산",
산업통상부,449,철강산업 AI융합실증 허브 구축사업,4420,4427,True,76,True,True,78.0,"실증허브구축사업 | - | - | - | 4,000 | 4,000 | 4,000 | 순증","DASH | DASH | DASH | 4,000 | 4,000 | 4,000 | 순증",7,7열(1차(break)),,,,4000.0,4000.0,4000.0,,"주소영 실장
02-6009-3640
가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
요구안
확정(B)
(B-A)/A
철강산업AI융합
실증허브구축사업
-
-
-
4,000
4,000
4,000
순증
- 4420 -

□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
ㅇ (목적) 철강산업 위축, 산업안전·환경 등 노후화된 철강산업의 인공지능 전환(AX) 
융합 실증 허브 구축을 통한 철강산업 진흥 기반 마련
ㅇ (내용) 철강AI 허브센터 인프라 구축 및 철강AI 개발-실증 전주기 지원체계 구축
  - (철강AI 허브센터 인프라 구축) 철강기업 AI 개발 및 실증 가속화를 위한 공용 
핵심 인프라 허브 구축
  - (철강AI 개발-실증 전주기 지원 체계구축) 철강특화 AI 솔루션 및 기업지원 체계 구축
2024
2025(2025.12월말)
2026
예산
예산액",
산업통상부,450,첨단민군융합기술개발(R&D),4428,4445,True,79,True,True,81.0,"기술개발 | 4,800 | 4,800 | - | 10,287 | 10,287 | 5,487 114.3%","4,800 | 4,800 | DASH | 10,287 | 10,287 | 5,487 | 114.3",7,7열(1차(break)),4800.0,4800.0,,10287.0,10287.0,5487.0,114.3,"- 4428 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
요구안
확정(B)
(B-A)/A
첨단민군융합
기술개발
4,800
4,800
-
10,287
10,287
5,487 114.3%
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
- (첨단민군융합기술개발) 미래전장(戰場) 및 민간산업에서 활용 가능한 첨단장비의  
제어기술 개발을 통한 수출 증대
2) 사업개요
□사업근거 및 추진경위
①법령상 근거 및 조항 적시: 산업기술혁신촉진법 제11조(산업기술개발사업)
2024
2025(2025.12월말)
2026
예산
예산액
(추경)
예산
현액
집행액",
산업통상부,451,한국형Manufacturing-X플랫폼표준모델개발및실증(R&D),4446,4453,True,83,True,True,85.0,"플랫폼표준모델개발및 | 실증(R&D) | - | - | - | 5,250 | 5,250 | 5,250 | 순증","DASH | DASH | DASH | 5,250 | 5,250 | 5,250 | 순증",7,7열(1차(break)),,,,5250.0,5250.0,5250.0,,"- 4446 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
요구안
확정(B)
(B-A)/A
한국형Manufacturing-X
플랫폼표준모델개발및
실증(R&D)
-
-
-
5,250
5,250
5,250
순증
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
- (목적) 전 산업의 다양한 주체가 자유롭게 참여하고, 데이터를 안전하게 연결·공유
할 수 있는 한국형 Manufacturing-X 플랫폼 표준모델 설계·구현 및 실증 지원 
- (내용) M-X 플랫폼 요소기술 및 표준모델 5종 개발, 국제상호인정 및 실증 추진
․(공통 기술 개발) 유럽의 표준 데이터 스페이스 기술을 기반으로, 국내 제조 산업
데이터의 연계 및 활용 촉진을 위한 공통 요소 및 서비스 기술 개발
․(M-X 모델 개발) M-X 기반에서 AI 서비스 개발에 활용할 수 있는 5대 AI 기반 핵심 공통 모델* 개발
        * ①공급망수요관리, ②디지털트윈연계, ③자동화‧예지보전, ④품질검사‧불량예측, ⑤에너지최적화‧탄소저감
․(표준개발·인정) 시스템 및 데이터 표준 개발 및 보급, 국제상호인정 추진
․(실효성 검증 및 실증) 자동차, 전자 등 2개 산업에서의 대표기업 중심 데이터 
BM 수립 후 사용성, 경제성, 등 평가 통해 피드백 실시
2024
2025(2025.12월말)",
소방청,452,119빅데이터 분석운영,4454,4473,True,73,True,False,75.0,"분석운영 | 1,760 | 1,907 | 1,907 | 1,705 | △202 | △10.6","1,760 | 1,907 | 1,907 | 1,705 | △202 | △10.6",6,6열A-추경(1차(break)),1760.0,1907.0,1907.0,,1705.0,-202.0,-10.6,"044-205-7543
044-205-7541
가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
예산(B)
증감
(B-A)
본예산(A)
추경
(B-A)/A
119빅데이터 
분석운영
1,760
1,907
1,907
1,705
△202
△10.6
- 4454 -

□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액
집행액",
소방청,453,소방정보시스템구축(정보화),4474,4491,True,75,True,False,77.0,"구축(정보화) | 8,703 | 13,337 | 13,337 | 15,310 | 1,973 | 14.8","8,703 | 13,337 | 13,337 | 15,310 | 1,973 | 14.8",6,6열A-추경(1차(break)),8703.0,13337.0,13337.0,,15310.0,1973.0,14.8,"- 4474 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
예산(B)
증감
(B-A)
본예산(A)
추경
(B-A)/A
소방정보시스템
구축(정보화)
8,703
13,337
13,337
15,310
1,973
14.8
□기능별(내역사업별), 목별 예산 내역
구분
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액
집행액
[실집
행액]",
소방청,454,위험물 시설 화재·폭발 사고 예방 및 대응 기술개발(R&D),4492,4499,True,82,True,False,84.0,"위험물 시설 | 화재·폭발 사고 | 예방 및 대응 | 기술개발(R&D) | - | - | - | 3,500 | 순증 | -","DASH | DASH | DASH | 3,500 | 순증 | DASH",6,6열A-추경(1차(break)),,,,,3500.0,,,"- 4492 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
예산(B)
증감
(B-A)
본예산(A)
추경
(B-A)/A
위험물 시설 
화재·폭발 사고 
예방 및 대응 
기술개발(R&D)
-
-
-
3,500
순증
-
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액
집행액",
식품의약품안전처,455,AI 기반 독성예측 평가기술 개발연구(R&D),4500,4505,True,70,True,True,72.0,"평가기술 | 개발연구(R&D) | - | - | - | 5,916 | 5,916 | 5,916 | 순증","DASH | DASH | DASH | 5,916 | 5,916 | 5,916 | 순증",7,7열(1차(break)),,,,5916.0,5916.0,5916.0,,"- 4500 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
요구
예산(B)
(B-A)/A
AI 기반 독성예측 
평가기술 
개발연구(R&D)
-
-
-
5,916
5,916
5,916
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액",
식품의약품안전처,456,AI응용제품 신속 상용화 지원사업(식품·의료기기 등),4506,4511,True,77,True,True,79.0,"상용화 지원사업 | (식품·의료기기 등) | - | - | - | 15,000 | 15,000 | 15,000 | 순증","DASH | DASH | DASH | 15,000 | 15,000 | 15,000 | 순증",7,7열(1차(break)),,,,15000.0,15000.0,15000.0,,"- 4506 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
요구
예산(B)
(B-A)/A
AI응용제품 신속 
상용화 지원사업
(식품·의료기기 등)
-
-
-
15,000
15,000
15,000
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액",
식품의약품안전처,457,식의약품 안전정보체계 선진화(정보화),4512,4582,True,64,True,True,66.0,"식의약품 | 안전정보체계 | 선진화(정보화) | 14,926 | 12,512 | 13,820 | 17,739 | 17,739 | 5,227 | 41.8","14,926 | 12,512 | 13,820 | 17,739 | 17,739 | 5,227 | 41.8",7,7열(1차(break)),14926.0,12512.0,13820.0,17739.0,17739.0,5227.0,41.8,"- 4512 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
요구
예산(B)
(B-A)/A
식의약품 
안전정보체계 
선진화(정보화)
14,926
12,512
13,820
17,739
17,739
5,227
41.8
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액",
식품의약품안전처,458,신기술 적용 식품(푸드테크) 안전기술 지원(R&D),4583,4589,True,69,True,True,71.0,"신기술 적용 | 식품(푸드테크) | 안전기술 지원(R&D) | 1,614 | 2,452 | 2,452 | 2,552 | 2,552 | 100 | 4.07","1,614 | 2,452 | 2,452 | 2,552 | 2,552 | 100 | 4.07",7,7열(1차(break)),1614.0,2452.0,2452.0,2552.0,2552.0,100.0,4.07,"- 4583 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
요구
예산(B)
(B-A)/A
신기술 적용 
식품(푸드테크)
안전기술 지원(R&D)
1,614
2,452
2,452
2,552
2,552
100
4.07
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액",
식품의약품안전처,459,중독자 데이터 기반 마약 중독 재활기술 개발연구(R&D),4590,4594,True,69,True,True,71.0,"마약 중독 재활기술 | 개발연구(R&D) | - | - | - | 3,755 | 3,755 | 3,755 | 순증","DASH | DASH | DASH | 3,755 | 3,755 | 3,755 | 순증",7,7열(1차(break)),,,,3755.0,3755.0,3755.0,,"- 4590 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
요구
예산(B)
(B-A)/A
중독자 데이터 기반 
마약 중독 재활기술 
개발연구(R&D)
-
-
-
3,755
3,755
3,755
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
(중독자 데이터 기반 마약 중독 재활기술 개발연구) 동 세부사업은 마약류 중독자의 사회 
복귀를위한 개인 맞춤형 재활 및 재발 예측 기술 개발 연구지원하는 것임 
- (AI 기반 마약중독 맞춤형 재활 기술 개발) 동 내역사업은 마약류 중독자 데이터를 활용
하여 마약 중독 단계별 뇌변화 모니터링, AI 기반 재활 및 재발 예측 모델 개발, 마약류 
중독·재발 기전 예측 모델 개발 등을 통해 개인 맞춤형 치료·재활 기술 개발 지원하는 것임
2) 사업개요
□사업근거 및 추진경위
①법령상 근거 및 조항 적시
- 「식품‧의약품 등의 안전기술 진흥법」(’15. 5. 18. 제정)
2024
2025
2026",
식품의약품안전처,460,컴퓨터모델링 기반 의료기기 평가체계 구축(R&D),4595,4602,True,70,True,True,72.0,"의료기기 평가체계 | 구축(R&D) | 3,742 | 6,642 | 6,642 | 7,592 | 7,592 | 950 | 14.3","3,742 | 6,642 | 6,642 | 7,592 | 7,592 | 950 | 14.3",7,7열(1차(break)),3742.0,6642.0,6642.0,7592.0,7592.0,950.0,14.3,"- 4595 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
요구
예산(B)
(B-A)/A
컴퓨터모델링 기반 
의료기기 평가체계 
구축(R&D)
3,742
6,642
6,642
7,592
7,592
950
14.3
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액",
외교부,461,외교업무 디지털 혁신(정보화),4603,4612,True,81,True,True,83.0,"A | 정보보호 및 | 외교정보시스템 | 구축․운영(정보화) | 2,569 | 13,254 | 13,254 | 13,962 | 13,962 | 708 | 5.3","2,569 | 13,254 | 13,254 | 13,962 | 13,962 | 708 | 5.3",7,7열(1차(break)),2569.0,13254.0,13254.0,13962.0,13962.0,708.0,5.3,"- 4603 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/
A
정보보호 및 
외교정보시스템 
구축․운영(정보화)
2,569
13,254
13,254
13,962
13,962
708
5.3
* 추경: 추경증감액을 포함한 최종 예산액을 기재
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액",
우주항공청,462,국제 거대전파망원경 건설 사업(R&D),4613,4624,True,83,True,False,85.0,"국제 | 거대전파망원경 | 건설 사업(R&D) | - | 2,000 | 2,000 | 6,883 | 6,883 | 4,883 | 244.2","DASH | 2,000 | 2,000 | 6,883 | 6,883 | 4,883 | 244.2",7,7열(1차(break)),,2000.0,2000.0,6883.0,6883.0,4883.0,244.2,"- 4613 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
정부안
확정(B)
(B-A)/A
국제 
거대전파망원경 
건설 사업(R&D)
-
2,000
2,000
6,883
6,883
4,883
244.2
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
2024
2025(2025.12월말)
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액",
우주항공청,463,우주전파재난 위험분석 및 대응기술 개발(R&D),4625,4640,True,74,True,False,76.0,"위험분석 및 | 대응기술 개발(R&D) | 1,046 | 2,331 | 2,331 | 2,583 | 2,583 | 252 | 10.8","1,046 | 2,331 | 2,331 | 2,583 | 2,583 | 252 | 10.8",7,7열(1차(break)),1046.0,2331.0,2331.0,2583.0,2583.0,252.0,10.8,"- 4625 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
정부안
확정(B)
(B-A)/A
우주전파재난 
위험분석 및 
대응기술 개발(R&D)
1,046
2,331
2,331
2,583
2,583
252
10.8
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
2024
2025(2025.12월말)
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액",
우주항공청,464,한국항공우주연구원 연구 운영비 지원(R&D),4641,4655,True,79,True,False,81.0,"연구운영비 지원 | (R&D) | 97,523 | 108,886 | 108,886 | 114,726 | 114,726 | 5,840 | 5.4","97,523 | 108,886 | 108,886 | 114,726 | 114,726 | 5,840 | 5.4",7,7열(1차(break)),97523.0,108886.0,108886.0,114726.0,114726.0,5840.0,5.4,"- 4641 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
정부안
확정(B)
(B-A)/A
한국항공우주연구원
연구운영비 지원
(R&D)
97,523
108,886
108,886
114,726
114,726
5,840
5.4
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
2024
2025(’25.12월말)
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액",
